941C sVarName
9313DC fEmmyPhase2MaxEmmyDistCamZ
93147C fEmmyDistanceZoomWalkDefault
931518 fEmmyDistanceZoomWalkMinEmmyDist
9315B8 fEmmyDistanceZoomWalkMaxEmmyDist
931654 fEmmyDistanceZoomWalkMinEmmyDistCamZ
9316F8 fEmmyDistanceZoomWalkMaxEmmyDistCamZ
931794 fEmmyDistanceZoomWalkOCStoppedCamZ
931864 fEmmyDistanceZoomWalkOCStoppedCamMaxOffsetX
931928 fEmmyDistanceZoomWalkDisableAutoFocusEmmyExtraDistance
9319CC fEmmyDistanceZoomWalkAutoFocusDistCamZ
933C1C sModelPath
933E90 vScale
9351D0 sModelAlias
938BF0 bIsMorphBall
938D80 bIsSamus
938E18 fRunningSpeedX
938EB8 fSpiderRunningSpeedX
938F5C fSpiderImpulseSpeedX
938FFC fAirRunningSpeedX
9390A0 fSpeedY
939144 fHighJumpBootSpeedY
9391E8 fMinSpeedY
939288 fMaxSpeedY
939330 fTimeOnAirAllowingJump
9393D4 fNoJumpingGravityFactor
939478 fImpactIgnoreInputTime
93951C fImpactIgnoreFrictionTime
9395BC sMovingFX
93968C sMovingOilFX
939760 sMovingOilSlidingFX
939828 sTransformationCustomMaterialFX
9398FC sTransformationParticlesFX
9399C4 sImpulseFX
939A90 sFallDustFX
939B58 sFallOilFX
939C24 fMinTimeInOilState
939CF0 fTotalTimeIgnoringGoToSpider
939DC4 sSpiderImpulseEndShake
93A140 fWaterBombFirstImpactFactor
93A1EC fWaterBombSecondImpactFactor
93A288 fWaterBombThirdImpactFactor
93A330 fWaterBombFourthImpactFactor
93A3D4 fWaterBombFifthImpactFactor
93A47C fSqrDistanceToMakeSpiderJumpWithBomb
93A520 iForceSpiderBallAvailableMode
93A5C0 bForceSpringBallAvailable
93A7C0 fWalkingSpeedFactor
93A860 fTimeToIgnoreJumpAfterLandingOnSlope
93A904 fCornerAssistStoppedMaxOverlapFactor
93A9D0 fCornerAssistMovingMaxOverlapFactor
93AA98 fCornerAssistHorizontalVelocityToConsiderMoving
93AB64 fCornerAssistMovingAwayFromCornerThresholdFactor
93AC2C fAirTimeBeforeSoundRelauch
94DF90 sMovableColliderId
94E09C bDisableOnActivatedOnLoadScenario
94E6D0 sActionOnActivated
950518 sOnActivatedLuaCallback
953CF4 bCanFall
953DC0 bShouldMakeExtraMove
953E90 eInitialState
953F58 eTurn180Mode
954184 sIdleAnim
954404 sWalkingRelaxAnim
954684 sWalkingFrontAnim
954904 sWalkingBackAnim
954B84 sWalkingFrontInitAnim
954E04 sWalkingBackInitAnim
955084 sWalkingFrontEndAnim
955304 sWalkingBackEndAnim
955584 sFlyingRelaxAnim
955804 sFlyingFrontAnim
955A84 sFlyingBackAnim
955D04 sFlyingUpAnim
955F84 sFlyingDownAnim
956204 sFlyingFrontInitAnim
956484 sFlyingBackInitAnim
956704 sFlyingUpInitAnim
956984 sFlyingDownInitAnim
956C04 sFlyingFrontEndAnim
956E84 sFlyingBackEndAnim
957104 sFlyingUpEndAnim
957384 sFlyingDownEndAnim
957600 fFlyingStateChangeBlendTime
957834 fFlyingUpStartAng
957A60 fFlyingDownStartAng
957C8C sSideRelaxAnim
957F0C sSideWalkAnim
95818C sSideWalkInitAnim
9582A8 eSideLeftTag
95836C eSideRightTag
958594 iNumScenarioCollisionSteps
9587C8 bOnLastCollisionStepHitResetTickVelocities
9589FC bUseCurrentScenarioCollisionScene
958C2C bRotateWhenMoving
958E5C fMinSpeedToRotate
95908C fMaxSpeedToRotate
9592C0 fMaxAngleRotationY
9594F8 fDefaultAngleRotationY
959728 fMaxAngleRotationZ
959958 fDefaultAngleRotationZ
959B88 fSpeedToRotateFallingFromPath
959DC0 sWalkUpAnim
95A03C fWalkUpExitBlend
95A270 sWalkDownAnim
95A4EC fWalkDownExitBlend
95A71C fStickyDistanceToAnticipateCornerAnim
95A950 fStickyDistanceToQuitCornerAnim
95AB88 bUseDistanceModeToChangeCornerAnim
95ADBC bSynchronizeUpAnim
95AFF0 bSynchronizeDownAnim
95B220 fFlyingAngleAccumulativeInterpolationSpeedFactor
95B454 bUseFlyingAngleAccumulativeInterpolationSpeedFactor
95B684 bInPathMode
95B8B4 fMaxDistanceToExecuteRule
95BAE8 bUseBreakableTileBlockerCollidersOnSmartLink
95BD18 fSupportedOnFloorTolerance
95BF4C bBipedMode
95C018 bIgnoreOpenCorner
95C218 bRelocateOnFrozen
95C440 bForceNextTransformCharClassScale
95C4E0 fAngularSpeed
95C580 fSteeringAcceleration
95C624 fMaxTargetDistanceToAccelerateCloseToTarget
95C6C0 fCloseToTargetAcceleration
95C764 bLookAtHorizontalDir
965954 sRelaxAnim
965A48 sFrontAnim
965B34 sBackAnim
965C20 sFrontInitAnim
965D0C sBackInitAnim
965DF8 sFrontEndAnim
965EE4 sBackEndAnim
972DA0 fFixPositionDefaultTolerance
9784C8 fPhysicsVelocityFriction
978594 fGravityScalar
978668 bWantsCheckViewDirInComputeKinematicRotationDelta
985ECC bSpinDoubleJump
985F74 bWallDoubleJump
986014 bAllowKickJumpWithSpaceJump
995588 fGrappleInitHangDistance
995660 fGrappleSwingShortDistance
99572C fGrappleSwingLongDistance
9957F8 fGoingToGrappleMinSpeed
9958C4 fGoingToGrappleMaxSpeed
995990 fGoingToSwingGrappleAccel
995A60 fGoingToSwingGrapplePerpendicularFriction
995B30 fGoingToHangGrappleAccel
995BF8 fGoingToHangGrapplePerpendicularFriction
995CC0 fGoingToHangPushOutOfCollisionImpulse
995D5C fHangGoingToGrappleArriveDesiredTime
995E30 fSwingGoingToGrappleArriveDesiredTime
995F00 fSwingProgressiveImpulseAccel
995FD4 fSwingProgressiveMaxTime
9960A0 fSwingMaxAngCos
996174 fSwingShortPerpendicularFriction
996240 fSwingLongPerpendicularFriction
996308 fSwingLongPerpendicularFrictionInImpulse
9963CC fSwingLongPerpendicularFrictionInImpulseBraking
99649C fSwingGrappleDirMaxSpeed
996564 fSwingGrappleDirAccel
996638 fSwingYawSpeed
9966D8 fSwingInputDesiredDistanceTime
996784 bSwingPlayAnimations
996820 fSwingImpulsePreparationTime
9968C0 fSwingKeepEnergyMaxAccel
99695C fSwingMinSpeedToKeepDirection
996A04 fSwingExitImpulseMinSpeedX
996AA4 fSwingExitImpulseMaxSpeedX
996B48 fSwingExitImpulseMinVelY
996BE4 fToGrapplePerpFrictionInterpSpeed
996C88 fToGrappleTargetDistanceInterpSpeed
996D28 fGrappleDirMaxSpeedInterpSpeed
996DD0 fGravityMultiplier
996E70 fMaxHeightRatioToStartBreakImpulse
99D110 bAnalogAimLimitAngles
99D1E4 bAllowPreInputResetClimbToMorphBall
99D2AC fTimeToIgnoreFastClimbAfterMorphBall
9A2620 bAnalogAimLimitAngles
9A26F8 bAnalogAimSnapToAxisHorizontal
9A27C0 fAnalogAimSnapToAxisHorizontalAngleToleranceDegrees
9A2894 bAnalogAimSnapToAxisVertical
9A295C fAnalogAimSnapToAxisVerticalAngleToleranceDegrees
9A2A2C fSurfaceHangMinInputMagnitude
9A2AFC fMinInputTowardsSurfaceNormalToHang
9A2BD0 fMinInputTowardsDownToDrop
9A2C98 fTimeToIgnoreHangToMagnetAfterExit
9A2D64 fTimeToRequireStrictInputToHangLastSurface
9A2E30 fMinInputTowardsSurfaceNormalToHangLastSurface
9A2F04 fMaxAngleToKeepReferenceInputAfterTransition
9A2FD4 fMinInputToMove
9A30A0 fTimeToEnableSpiderPose
9A316C bSpiderPoseRequiresRetap
9A3238 fMagnetWallJumpIgnoreMovementTime
9A3300 fOpticalCamouflageMagnetWallJumpIgnoreMovementTime
9B30A4 eInitialDir
9B4890 sAnimationId
9B8408 sStage
9B8514 sRemovedStage
9B8F70 sInitialStage
9B9080 eType
9B9144 bConnectSubareas
9BB67C tForbiddenEdgesSpawnPoints
9BC32C key
9BC4D8 element
9BC910 key
9BCABC element
9C6338 sBoolProperty
9C6510 sIntProperty
9C66E4 sFloatProperty
9C68BC sSection
9C989C sOnPickFX
9C994C sOnPickCaption
9C99E8 sOnPickEnergyFragment1Caption
9C9A88 sOnPickEnergyFragment2Caption
9C9B24 sOnPickEnergyFragment3Caption
9C9BC4 sOnPickEnergyFragmentCompleteCaption
9C9C60 sOnPickTankUnknownCaption
9CA3E4 sOnPickFX
9CBE24 sBTType
9CBF38 sBTHiddenSceneGroup
9CC23C fTimeToCanBePicked
9CC308 sStartPoint
9D3264 wpWeightPlatform
9D56E8 wpDestructibleBlock
9D5794 eRotationDirection
9D9CC4 fFallEndTransitionSpeedOut
9D9DD8 fFloorSlideDistance
9D9E78 fFloorSlideSpeedBoosterDistance
9D9F20 fFloorSlideMinTunnelDistanceToExit
9D9FC0 fFloorSlideSpeedBoosterMinTunnelDistanceToExit
9DA064 fFloorSlide45JumpForbiddenTimeOnEnterFromAir
9DA108 fFloorSlide45JumpForbiddenTimeOnEnterFromGround
9DA1A8 fTimeToScheduleFloorSlide
9DA24C fImpulseOnPushOutOfCorner
9DA2EC fImpulseOnIgnoredSlopeSupport
9DA38C fJumpHorizontalImpulseFactor
9DA434 fJumpUnderCornerDistanceCheckFromCapsule
9DA4D0 fJumpUnderCornerImpulseOnlyOneSideCollided
9DA574 fJumpUnderCornerImpulseCenterCollided
9DA614 fJumpUnderCornerCenterCollisionThresholdDistance
9DA6B8 bClimbToMorphBallAutoConvertToSamusOnTunnelExit
9DA754 fMorphBallAutoConvertToSamusOnTunnelExitFromFloorSlideMaxTime
9DA7F8 fMorphBallAutoConvertToSamusOnTunnelExitFromClimbMaxTime
9DA894 fFallEndTransitionSpeed
9DA938 fDistanceToLaunchRunEndBackward
9DA9D4 fDistanceToLaunchRunInitBackward
9DAA78 bOverrideLegsNodes
9DAB14 bConvertToMorphBallOnWallNoLowerTunnel
9DABE0 bForceSnapRotationToSides
9DACA8 fTimeIgnoringKickJumpAfterWeightBlock
9DB3F8 bIsMorphBall
9DB588 bIsSamus
9DB724 fFixedModelOffsetYGoingUp
9DB7C8 fFixedModelOffsetYGoingDown
9DB868 fFixedRightLegSwivelAngleOffsetGoingUp
9DB908 fFixedLeftLegSwivelAngleOffsetGoingUp
9DB9AC fFixedRightLegSwivelAngleOffsetGoingDown
9DBA4C fFixedLeftLegSwivelAngleOffsetGoingDown
9DBAE8 fFixedRightLegOffsetGoingUp
9DBB8C fFixedLeftLegOffsetGoingUp
9DBC30 fFixedRightLegOffsetGoingDown
9DBCD4 fFixedLeftLegOffsetGoingDown
9DBD74 fModelOffsetYGoingUp
9DBE18 fModelOffsetYGoingDown
9DBEB8 fRightLegSwivelAngleOffsetGoingUp
9DBF58 fLeftLegSwivelAngleOffsetGoingUp
9DBFF4 fRightLegSwivelAngleOffsetGoingDown
9DC094 fLeftLegSwivelAngleOffsetGoingDown
9DC130 fRightLegOffsetGoingUp
9DC1D8 fLeftLegOffsetGoingUp
9DC278 fRightLegOffsetGoingDown
9DC31C fLeftLegOffsetGoingDown
9DC3C0 s_fModelOffsetRunningYGoingUp
9DC460 s_fModelOffsetRunningYGoingDown
9DC500 s_fModelOffsetRunningYOCGoingUp
9DC5A4 s_fModelOffsetRunningYOCGoingDown
9DC644 s_fModelOffsetRunningYSlowDownGoingUp
9DC6E4 s_fModelOffsetRunningYSlowDownGoingDown
9F03A0 sModelAnim
9F60D0 vLaunchShotConfigs
9F71C4 sID
9F726C fMaxHitVerticalSpeed
9F730C fTrajectorySampleTimeInterval
9F8694 key
9F8840 element
9F8C78 key
9F8E24 element
9FBC90 fGravity
9FBD40 fLaunchSpeed
9FBDE0 fMinLaunchAngleDegs
9FBE80 fMaxLaunchAngleDegs
9FBF20 bMakeLaunchSpeedProportionalToDistance
9FBFC0 fLaunchSpeedAtMinDistance
9FC060 fDist4MinLaunchSpeed
9FC104 fDist4MaxLaunchSpeed
9FD024 fGravity
9FD0D4 fLaunchFixedAngleDegs
9FD174 fLaunchMinSpeed
9FD218 fLaunchMaxSpeed
9FDA84 sOnUseStart
9FDCF0 sOnUseFailure
9FDF54 sOnUseSuccess
9FE1B8 sUsableEntity
9FE41C sDefaultUseAction
9FE670 sDefaultAbortAction
9FE8C4 bStartEnabled
9FE964 fInterpolationTime
A04450 fIgnoreInputTime
A0452C sDialogID
A057F8 sActionLayer
A05F8C sDustFX
A06068 bDisableWhenEmmyNearby
A06130 bDisableWhenUsed
A0E3AC sBossBattleLabel
A0EB44 fTimeToSpawn
A0EBF0 fTimeToSpawnAfterDespawn
A0EC90 iNumCaterzillas
A0FAC4 eDirection
A0FB60 eMode
A0FBF8 fTimeToSpawn
A114D4 eSpawnDir
A11578 wpSpawnShape
A1267C eSpawnDir
A13314 eSpawnDir
A133B8 eSpawnOrder
A13450 NumCaterzillas
A134F4 fTimeToGenerateNextWave
A13594 wpSpawnPointLinked
A13638 fTimeToRespawnAllCaterzillas
A136D8 aHomeLandmarks
A13748 bInOutSpawnPoint
A175C0 wpDoor
A177C8 wpWeb
A1880C fTimeToSpawn
A1922C wpDoor
A19438 wpHomeLandmark
A194D4 bRightSideDoor
A1A7C0 eDespawnDir
A1B460 fTimeToStartEnergyRecover
A1B50C fTimeToRecoverAllEnergy
A1B5AC fTimeToRecoverAllEnergyGhostDash
A1B64C fTimeToRecoverAllEnergyOpticalCamuflage
A1B6EC fTimeToRecoverAllEnergyOpticalCamuflageNotMoving
A1B790 fTimeToRecoverAllEnergySonar
A1C048 fMaxEnergy
A1C118 fEnergy
A1C5A4 bSpecialEnergyLocked
A1F3D8 fActivationDelayTime
A1F480 fDamagePerTime
A1F520 fInBetweenDamageTime
A1F5C0 fInitTimeDamageIncrease
A1F660 fDamageIncreaseAmount
A1F704 fMaxDamage
A1F958 fActivationDelayTime
A1FA00 fDamagePerTime
A1FA9C fInBetweenDamageTime
A1FB3C fInitTimeDamageIncrease
A1FBD8 fDamageIncreaseAmount
A1FC78 fMaxDamage
A1FFC4 oFreezeConfig
A2003C oCoolConfig
A200AC sEnterZoneSound
A20214 sVisualPresetOverride
A225C8 fActivationDelayTime
A22670 fDamagePerTime
A22710 fInBetweenDamageTime
A227B0 fInitTimeDamageIncrease
A22850 fDamageIncreaseAmount
A228F4 fMaxDamage
A22990 bActivationDelayTimeOnlyForFirstTime
A22BE8 fActivationDelayTime
A22C90 fDamagePerTime
A22D2C fInBetweenDamageTime
A22DCC fInitTimeDamageIncrease
A22E68 fDamageIncreaseAmount
A22F08 fMaxDamage
A22FA4 bActivationDelayTimeOnlyForFirstTime
A232F4 oHeatConfig
A2336C oCoolConfig
A233DC sEnterZoneSound
A23544 sVisualPresetOverride
A23634 pEnvironmentFXActor
A23740 vEnvironmentFXActors
A27A98 sInitAction
A27BAC eNextPolicy
A27CA8 fMinDelayTime
A27DA4 fMaxDelayTime
A2C54C lnkTargetCutsceneActor
A2C5FC bOneShot
A2D0A8 eLowPassFilterToApply
A2D14C fFadeInTime
A2D1EC fFadeOutTime
A2D28C bMuteActors
A2D328 bFilterSpecificActors
A2D3C8 vActorsToIgnore
A2E5D4 lstAllowedDirections
A2E684 lstAllowedSituations
A2E728 sCoolShinesparkId
A2E85C bAllow
A2E928 bForce
A2EE4C key
A2EFF8 element
A2F430 key
A2F5DC element
A2FDC0 key
A2FF6C element
A303A4 key
A30550 element
A34918 sSetupID
A34A28 bPersistent
A34AC8 bForceChange
A34B68 bPush
A35438 pDoor
A354E4 eDoorState
A35A24 key
A35BD0 element
A36008 key
A361B4 element
A367C0 vDoorStateInfo
A36838 bEnabled
A3ADA4 wpItemToDestroy
A3B640 bForce
A3BB30 bActive
A3BBD8 sId
A3C214 wpVisibleLogicShape
A3C2C0 wpVisitedLogicShape
A3CB54 wpEmmyDoorActor
A3CBFC bForce
A3CC9C bRestoreOriginalValue
A3D448 vtexts
A3DB14 sId
A3DC20 fLeftForwardDistance
A3DCC4 fLeftBackwardDistance
A3DD60 fRightForwardDistance
A3DE00 fRightBackwardDistance
A3E7A8 eDestination
A3E848 sCheckpointKey
A3E94C wpStartPoint
A3E9EC bForce
A3F474 sSnapshotId
A3FB14 sSnapshotId
A3FC20 sCheckpointKey
A3FD1C wpStartPoint
A3FDBC bForce
A4064C bEnableFinalCollisionOnClose
A40998 aVignettes
A40B00 bDisableCloseTrapSensor
A42F78 sContinuousDamageSound
A43DD0 bCheckAllEntities
A47090 fDamagePerTime
A4713C sDamagePerTime
A47224 fInBetweenDamageTime
A472C8 fInitTimeDamageIncrease
A47364 fDamageIncreaseAmount
A47404 fMaxDamage
A4760C sDamageSource
A47724 sDamageID
A47814 bIgnoreReaction
A478B4 bContinuousDamageHit
A47954 eForceDamageModeHit
A47D20 fDamagePerTime
A47DCC fInBetweenDamageTime
A47E6C fInitTimeDamageIncrease
A47F0C fDamageIncreaseAmount
A47FA8 fMaxDamage
A482F0 oConfig
A49014 lnkShape
A4A9E8 eMode
A4B238 bCameraToRail
A4C310 eNavMeshGroup
A4C3FC wpSpawnPoint
A4C498 wpLogicShape
A4C53C eState
A4D1D8 bMovePlayer
A4D280 v2Direction
A4D804 sCallbackEntityName
A4D8D4 sCallback
A4D994 bCallbackEntity
A4DA30 bCallbackPersistent
A4E404 eMode
A4E4A8 wpPerceivedPosition
A4E54C eGroup
A4F054 wpActor
A4F0FC bEnabled
A4F824 wpCentralUnitDoor
A4F8CC wpCentralUnit
A4F964 oSPRTuto.m_vAfterTutoLogicActions
A507F4 wpCentralUnitDoor
A5089C wpCentralUnit
A50934 vAfterTutoLogicActions
A51A94 eTransitionType
A52568 key
A52714 element
A52B4C key
A52CF8 element
A5568C sLiteralID
A5579C bShowMessage
A5583C bWaitForInput
A558D8 wpObserver
A55978 sLuaCallbackOnMessageClosed
A55A74 sMissionLogTutoId
A56A18 sMissionLogTutoId
A56B2C wpTriggerToDisable
A5724C sID
A57358 sCharclasses
A57458 bEnabled
A574F8 bAlways
A57594 bDone
A57634 fExecutesEvery
A576D4 fExecutesEveryRandomRange
A57774 fLastExecution
A57838 eEvent
A578D8 vLogicActions
A580C4 key
A58270 element
A586A8 key
A58854 element
A5940C bCallEntityLuaCallback
A59614 iReverb
A5981C iLowPassFilter
A598BC sOnEnable
A599C0 sOnDisable
A59ABC bOnEnableAlways
A59B5C bOnDisableAlways
A59BFC bStartEnabled
A59C9C bCheckAllEntities
A59D38 bPersistentState
A59F40 sSfxType
A5A03C lstActivationConditions
A5AAE0 iWaterReverb
A5AB8C iWaterLowPassFilter
A5AC2C iLavaReverb
A5ACCC iLavaLowPassFilter
A62C8C wpOriginWaterTrigger
A62D34 wpTargetWaterTrigger
A62DCC fChangeTime
A62E70 fDelay
A62F10 bDeactivateOnFinished
A62FB0 wpOtherWaterTriggerChange
A63048 fOriginChange
A63154 fTargetChange
A63250 sOnActivatedLuaCallback
A66E60 wpAfterFirstDialogueScenePlayer
A68E6C vDoorsToChange
A68EE4 sInteractionLiteralID
A68FE8 tCaptionList
A6905C wpThermalDevice
A69558 fLoopGainMax
A69634 fLoopFadeInTime
A696FC fLoopFadeOutTime
A697C8 fLoopReverb
A69894 fVoiceGainMax
A69960 fVoiceFadeInTime
A69A28 fVoiceFadeOutTime
A69AF4 fVoiceReverb
A69BC0 fAdamSpeechVolume
A6ECA0 key
A6EE4C element
A6F284 key
A6F430 element
A73724 sUsePrepareLeftAPNoUsedAction
A73800 sUsePrepareRightAPNoUsedAction
A738C8 sUseInitAPUsedAction
A73994 sUseAPUsedAction
A73A5C sUsableInitAPUsedAction
A73B28 sSaveRingsOpenAction
A73BF0 sSaveRingsCloseAction
A73CBC sSaveRingLoopAction
A73D84 sUsePrepareLeftAfterDiscoverNoDialogueAction
A73E50 sUsePrepareRightAfterDiscoverNoDialogueAction
A74704 sRechargeFX
A747E0 sEyeRFX
A748A8 sEyeLFX
A754A8 wpCapsule
A75550 wpSkybase
A767DC sCapsuleLeaveAction
A768B8 sCapsuleArriveAction
A76980 sSkybaseAction
A76FDC fGrabInterpTime
A770B4 fUseTime
A7717C sUseQuestionID
A77250 sCanNotUseID
A77318 sUseSuccessMessage
A773E4 sUsePrepareLeftAction
A774B4 sUsePrepareRightAction
A77588 sUseInitAction
A77650 sUseAction
A7771C sUseLevelChangeAction
A777E4 sUseEndAction
A778B0 sUseIdleAction
A779BC sUsablePrepareToUseAction
A77A84 sUsableInitAction
A77B50 sUsableAction
A77C18 sUsableLevelChangeAction
A77CE4 sUsableEndAction
A77DAC sUsableIdleAction
A77EA0 sUseDiscoverRightAction
A77F68 sUseDiscoverLeftAction
A78034 sUsableDiscoverAction
A780FC sUsableUndiscoverAction
A781C8 sUsePrepareLeftAfterDiscoverAction
A78290 sUsePrepareRightAfterDiscoverAction
A7835C sUseReadyToSaveBackgroundAction
A78424 fDiscoverInterpTime
A784F8 fStationUseInterpTime
A785C4 fStationNotUsedInterpTime
A78694 sStartLevelMusicID
A78738 sSaveSoundID
A787E0 fPostponeFadeInTime
A788B0 fFadeInTime
A79804 eBlackOutZone
A798A8 sOnEnterUseLuaCallback
A799AC vAffectedSubAreas
A7B7F0 wpPowerGeneratorUsable
A7B898 wpPowerGeneratorUsablePlatform
A7D160 sUsableUpAction
A7D23C sUsableDownAction
A7D304 sUsableLevelChangeUpAction
A7D3D0 sUsableLevelChangeDownAction
A7DB20 sTargetSpawnPoint
A7EA34 eDirection
A7EAD8 eLoadingScreen
A7EB6C sLevelName
A7EC58 sScenarioName
A7ED44 sTargetSpawnPoint
A7EE30 sMapConnectionId
A7EEA0 fMinTimeLoad
A80350 sRechargeFX
A8042C sEyeRFX
A804F4 sEyeLFX
A810E4 sUsePrepareLeftMRNoUsedAction
A811C0 sUsePrepareRightMRNoUsedAction
A81288 sUseInitMRUsedAction
A81354 sUseMRUsedAction
A8141C sUseAfterDownLoadMapAction
A814E8 sUseEndUseAfterDownLoadMapAction
A815B0 sUsableInitMRUsedAction
A8167C sSaveRingsOpenAction
A81744 sSaveRingsCloseAction
A81810 sSaveRingLoopAction
A82204 sLiteralID
A860AC sSaveFXID
A86188 sStartLevelFXID
A8688C fTimeMaxSaveInteract
A8869C sSaveUseQuestionID
A88778 sSaveUseSuccessMessage
A8AF18 eLoadingScreen
A8AFB8 sLevelName
A8B0A0 sScenarioName
A8B18C sTargetSpawnPoint
A8B27C eTeleporterColorSphere
A8B318 wpFrozenPlatform
A8D058 wpThermalDoor
A8D100 sDoorState
A8D41C vThermalDoors
A8D494 sOnEnterUseLuaCallback
A8D598 sOnSetupInitialStateLuaCallback
A8D694 sOnSetupUseStateLuaCallback
A8D790 sUseEndActionOverride
A8D88C bCheckpointBeforeUsage
A8DA98 ePipeGroup1
A8DC94 ePipeGroup2
A8E494 key
A8E640 element
A8EA78 key
A8EC24 element
A94234 sRechargeFX
A94310 sEyeRFX
A943D8 sEyeLFX
A94FD4 sUsableLeftAction
A950B0 sUsableRightAction
A95178 sUsableLevelChangeLeftAction
A95244 sUsableLevelChangeRightAction
A9530C sUseInitRightAction
A953D8 sUseInitLeftAction
A954A0 sUseLeftAction
A9556C sUseRightAction
A95634 sUseLeftLevelChangeAction
A95700 sUseRightLevelChangeAction
A957C8 sUseLeftEndAction
A95894 sUseRightEndAction
A96514 eDirection
A965B8 eLoadingScreen
A9664C sLevelName
A96738 sScenarioName
A96824 sTargetSpawnPoint
A96910 sMapConnectionId
A96980 bAquaLoadingScreen
A98048 wpCutScenePlayer
A98CA4 wpPortal
A9952C bFadeInActived
A9A050 fOnLoadBackGroundTimeMax
A9A124 fDistanceChannelMin
A9A1C4 fDistanceChannelA
A9A268 sForwardChannelA
A9A36C sBackwardChannelA
A9A468 fDistanceChannelB
A9A50C sForwardChannelB
A9A608 sBackwardChannelB
A9A704 sForwardChannelC
A9A800 sBackwardChannelC
AA23B8 fTotalMetersToFill
AA24B4 fSnapToMeters
AA2580 fMetersToBreakValve
AA2674 fTimeToBreakValve
AA2740 fTimeToFillAfterValveBreaks
AA2810 fPlatformMovementDelaySinceUseStart
AA49F8 sVideo_1_Path
AA4B0C sVideo_2_Path
AA4D70 sVideoAux_1_Path
AA4F48 sVideoAux_2_Path
AA69B0 sCollisionFX
AA6D54 fTimeToExplode
AA6E30 fExplosionRadius
AA6EFC fExplosionRadiusPlayer
AA6FC8 fExplosionExpansionTime
AA7098 fExplosionLifeTime
AAA3A8 fExplosionRadius
AAA480 fExplosionExpansionTime
AAA550 fExplosionLifeTime
AAA5F8 fCheckDistance
AAA69C bSingleHit
AAA73C bEachBombImpulsesPlayer
AAA7D8 bStickyBomb
AAA87C bOrientateToClosestSurfaceNormal
AAD270 fColdDownPowerBombMinTime
AAD344 fPowerBombExplosionMaxRadius
AAD414 fPowerBombExplosionSpeed
AAD4E8 fPowerBombImplosionSpeed
AADB54 fRadiusToAlertMorphball
AAFF9C sDamageID
AB0174 sDamageSource
AB01E8 eDamageType
AB02C4 eDamageStrength
AB0398 fSpeed
AB059C sCollisionMask
AB06A4 bWantsProcessBreakableTileHit
AB0748 eForcedDamageMode
AB07E0 bSetHitPosOnCollisionProcessed
AB0880 bAllowMultipleHitsToSameEntity
AB0920 bIgnoreSamusCannonImpactDuringMelee
AB15C4 fInitialSpeed
AB1670 fTimeInInitialSpeed
AB1714 fTimeToReachSpeed
AB269C vTrailColor
AB274C fStabalizingSpeed
AB27EC fSteeringSpeed
AB2890 fStabalizingDistance
AB2930 fEdgeCrossingDistance
AB29D4 fFromEdgeMaxDistance
AB2A70 fNoiseAmplitude
AB2B10 fNoiseFrequency
AB2BAC fDistanceFromScenario
AB2C4C fDistanceFromPath
AB2CEC fTrailVerticalSize
AB2D90 fTrailVerticalOffset
AB2E30 fTrailLength
AB2ED8 bSwarmMovement
AB2F74 bTextureCycling
AB7320 sTrailFX
AB73FC sBurstFX
AB74C4 sIgnitionFX
AB7590 sSPRNoDamageFX
ABDF70 sCameraFXPresetOnImpact
ABE07C bUseCheckBeforeCast
ABE11C fGravity
ABE1BC bApplyGravityOnInitialSpeed
ABE25C sColliderToCheckCollisions
ABE358 sColliderToCheckDamage
ABE458 bDeleteAfterCollisionProcessed
ABE4F8 bAddOwnerVelocityOnBeginPlay
ABE594 fOwnerVelocityFactor
ABE638 fVelocityHorizontalFriction
ABE6D4 fVelocityVerticalFriction
ABE774 bDestroyOnImpactSpeedBooster
ABE814 bIgnoreInvulnerableEntities
ABE8B8 eDefaultProjectileMeleeHitReaction
ABE950 bAutoCalculateSpeedForParabola
ABE9F0 bIgnoreMovementOnCollision
ABFC78 fMaxDist
ABFD50 fMaxLifeTime
ABFE18 sCollisionFX
ABFEEC fFXAngZOffset
ABFFAC fFXScl
AC007C sNoDamageFX
AC0144 sEnergyCollisionFX
AC6060 bDeleteOnOpenAnimationFinished
AC8C30 tNodes
ACAF9C vPos
ACB35C sID
ACB614 bDeadEnd
ACB7F8 tNeighboursIds
ACC1D8 key
ACC384 element
ACC7BC key
ACC968 element
AD1554 ActorLnk
AD1730 Int32
AD18FC UInt32
AD1AC8 SizeT
AD1C94 Float32
AD2BF8 pScenario
AD2DC8 pSubareaManager
AD2FA4 pEnvironmentManager
AD313C pSoundManager
AD329C pShotManager
AD33FC pLightManager
AD355C pMusicManager
AD46A0 key
AD484C element
AD4C84 key
AD4E30 element
AE72B8 dctDeltaValues
AE7780 key
AE792C element
AE7D64 key
AE7F10 element
AF0AFC bTunableValue
AF0BA4 sTunableCallback
AF168C iNewStateIdx
AF5218 bShowConfirmation
AFDF78 iDifficulty
AFDFF0 sDescription
AFE060 sImage
AFF08C pTrackSet
AFFD1C sID
AFFD94 lstpStates
B00054 lstpChildren
B00904 key
B00AB0 element
B00EE8 key
B01094 element
B04458 sID
B044C8 pDOAnimationDef
B04B0C key
B04CB8 element
B050F0 key
B0529C element
B07EF4 key
B080A0 element
B084D8 key
B08684 element
B08C8C aKeys
B08D04 sPropertyID
B08D74 iLoopStartFrame
